medicine_name,category,current_stock,avg_monthly_sales,unit_price,days_until_expiry,store_id,will_expire_unused
MED-3190-PW,Supplements,459,111,48.11,432,Store_B,0
MED-7171-UC,Antibiotics,308,116,123.31,202,Store_B,0
MED-1392-SB,Antibiotics,376,79,21.8,432,Store_C,0
MED-1344-AE,Antipyretics,108,75,83.06,176,Store_C,0
MED-3580-ZC,Antiseptics,217,124,168.08,423,Store_C,0
MED-1438-SW,Antipyretics,361,106,95.1,461,Store_B,0
MED-5853-SN,Antiseptics,314,7,23.99,250,Store_C,1
MED-2811-JX,Analgesics,205,112,17.8,254,Store_B,0
MED-8780-WQ,Analgesics,240,102,126.28,652,Store_B,0
MED-0520-IN,Antiseptics,131,105,161.75,509,Store_C,0
MED-9423-ZV,Antibiotics,239,34,91.67,598,Store_B,0
MED-7933-ZO,Analgesics,141,121,150.2,228,Store_C,0
MED-3643-VC,Supplements,314,85,141.18,352,Store_D,0
MED-2841-CV,Analgesics,306,23,157.67,37,Store_C,1
MED-2431-BV,Antipyretics,167,50,36.91,165,Store_B,0
MED-7869-GB,Supplements,223,93,76.63,108,Store_D,0
MED-8223-HZ,Antibiotics,165,111,135.79,38,Store_A,1
MED-5968-DR,Antiseptics,117,86,21.45,144,Store_A,0
MED-8605-OI,Supplements,69,21,75.09,331,Store_D,0
MED-8633-SF,Analgesics,461,114,66.51,41,Store_B,1
MED-4322-YV,Antibiotics,181,12,80.34,193,Store_C,1
MED-7770-ZO,Supplements,222,57,37.81,85,Store_B,1
MED-5309-WI,Antiseptics,257,31,134.64,209,Store_C,1
MED-9297-AL,Antipyretics,347,53,19.25,51,Store_A,1
MED-4345-PA,Antipyretics,444,59,143.4,132,Store_D,1
MED-9250-KQ,Antipyretics,59,107,92.12,119,Store_D,0
MED-7174-DR,Antibiotics,237,99,189.28,468,Store_C,0
MED-4718-NZ,Antiseptics,349,146,110.61,444,Store_A,0
MED-8201-QU,Analgesics,288,144,37.03,492,Store_A,0
MED-2078-XC,Antiseptics,174,141,125.01,52,Store_D,0
MED-8071-ML,Antipyretics,157,78,145.03,650,Store_C,0
MED-2490-LI,Supplements,244,123,178.52,418,Store_A,0
MED-3750-MB,Antiseptics,303,90,130.89,76,Store_C,1
MED-9559-RF,Antipyretics,66,110,56.89,148,Store_B,0
MED-3109-GG,Antibiotics,56,92,128.58,366,Store_B,0
MED-1206-JW,Antiseptics,372,127,170.56,165,Store_C,0
MED-2837-RL,Antiseptics,366,126,138.42,664,Store_B,0
MED-9221-SZ,Supplements,118,21,192.24,237,Store_C,0
MED-9549-AJ,Supplements,353,106,150.88,473,Store_D,0
MED-1035-QF,Antibiotics,83,74,65.65,717,Store_D,0
MED-2043-IY,Antibiotics,107,147,160.48,547,Store_B,0
MED-1394-UP,Antiseptics,431,117,16.36,259,Store_D,0
MED-3453-ZQ,Antibiotics,322,145,154.54,125,Store_B,0
MED-4784-AT,Analgesics,248,87,148.28,423,Store_D,0
MED-1103-HM,Antibiotics,336,93,125.48,162,Store_C,0
MED-1342-YA,Antibiotics,318,47,144.16,549,Store_C,0
MED-4707-WG,Antiseptics,183,79,121.08,719,Store_B,0
MED-0169-UQ,Antipyretics,378,105,89.04,664,Store_B,0
MED-9725-LH,Antiseptics,38,123,88.92,347,Store_C,0
MED-0841-OF,Antibiotics,193,132,49.93,241,Store_B,0
MED-6902-MB,Antibiotics,48,129,138.79,423,Store_C,0
MED-9851-ZG,Antiseptics,406,46,109.93,472,Store_B,0
MED-9946-KP,Antipyretics,181,139,92.57,408,Store_A,0
MED-0265-BB,Analgesics,488,102,126.29,233,Store_A,0
MED-5296-PJ,Antipyretics,327,83,75.16,349,Store_C,0
MED-2343-JL,Analgesics,184,40,36.92,425,Store_A,0
MED-0006-UT,Analgesics,331,111,51.45,78,Store_D,1
MED-2069-PC,Supplements,297,117,77.51,566,Store_C,0
MED-8600-JF,Analgesics,213,94,44.23,254,Store_C,0
MED-2986-PP,Analgesics,284,12,12.01,64,Store_C,1
MED-1102-LA,Antiseptics,232,142,171.63,258,Store_C,0
MED-8638-ZM,Antibiotics,400,35,160.82,700,Store_A,0
MED-7207-WA,Supplements,35,131,45.84,342,Store_C,0
MED-6555-OQ,Analgesics,363,76,96.98,45,Store_C,1
MED-3860-NY,Supplements,297,82,147.31,665,Store_C,0
MED-6102-IR,Supplements,233,42,180.82,602,Store_B,0
MED-4937-TO,Antibiotics,107,71,102.44,388,Store_B,0
MED-8656-LR,Antipyretics,328,71,161.97,194,Store_A,0
MED-9222-OF,Antiseptics,290,128,136.04,559,Store_B,0
MED-3536-SA,Antiseptics,143,78,99.32,81,Store_C,0
MED-2397-GB,Analgesics,493,32,76.43,468,Store_B,0
MED-4583-RS,Supplements,424,54,120.76,538,Store_A,0
MED-2492-ME,Analgesics,346,134,42.04,35,Store_D,1
MED-9121-OD,Supplements,209,119,80.36,630,Store_B,0
MED-4021-SX,Antiseptics,165,15,38.04,178,Store_B,1
MED-3178-KL,Antiseptics,417,9,115.94,502,Store_C,1
MED-5766-VB,Antibiotics,70,80,175.39,231,Store_B,0
MED-7169-AI,Antibiotics,95,142,14.58,618,Store_C,0
MED-6917-NC,Antibiotics,388,79,63.82,656,Store_C,0
MED-5346-RJ,Antibiotics,98,49,182.27,41,Store_D,1
MED-7854-TP,Antiseptics,481,146,92.04,370,Store_A,0
MED-6047-FO,Antiseptics,452,122,97.57,359,Store_C,0
MED-4770-GT,Antiseptics,458,101,187.63,584,Store_C,0
MED-5865-ZQ,Antipyretics,190,38,12.09,419,Store_B,0
MED-3993-LV,Antibiotics,92,126,87.43,80,Store_D,0
MED-1582-NK,Supplements,458,107,154.6,331,Store_D,0
MED-0748-QS,Analgesics,208,12,72.4,580,Store_C,0
MED-4967-OV,Antipyretics,296,53,112.12,170,Store_B,0
MED-9217-QR,Antibiotics,318,129,123.89,282,Store_A,0
MED-8913-YT,Analgesics,192,131,152.49,444,Store_B,0
MED-5690-CD,Antipyretics,60,64,102.02,650,Store_D,0
MED-8178-FN,Antiseptics,142,48,178.99,100,Store_C,0
MED-6420-GR,Analgesics,86,117,84.71,543,Store_D,0
MED-1322-UW,Antiseptics,486,44,53.98,635,Store_B,0
MED-1660-AM,Supplements,399,66,116.6,496,Store_B,0
MED-9267-MN,Supplements,152,62,179.23,117,Store_D,0
MED-5949-TW,Antiseptics,282,149,34.64,315,Store_B,0
MED-0275-TY,Antibiotics,284,15,175.3,53,Store_D,1
MED-5763-PL,Supplements,212,25,107.02,467,Store_B,0
MED-6549-OQ,Analgesics,340,66,50.47,192,Store_C,0
MED-4377-YN,Supplements,169,82,8.14,324,Store_B,0
MED-7589-ZY,Antiseptics,289,132,19.18,216,Store_B,0
MED-2590-WS,Antiseptics,435,43,161.63,455,Store_D,0
MED-8224-RA,Analgesics,375,130,74.33,663,Store_B,0
MED-6976-LE,Analgesics,341,121,150.35,337,Store_C,0
MED-1377-GJ,Antibiotics,26,35,171.0,670,Store_A,0
MED-7117-DF,Antiseptics,57,101,49.33,586,Store_D,0
MED-9166-QG,Antibiotics,109,147,165.63,328,Store_C,0
MED-4990-IK,Antibiotics,138,49,90.37,36,Store_D,1
MED-1241-TY,Supplements,276,130,177.93,516,Store_C,0
MED-8039-LD,Supplements,129,82,117.14,243,Store_B,0
MED-0995-NX,Supplements,385,67,162.42,561,Store_D,0
MED-1543-UC,Analgesics,367,133,134.57,618,Store_A,0
MED-9477-UR,Supplements,406,89,188.0,574,Store_B,0
MED-6947-OV,Antipyretics,205,29,129.66,666,Store_B,0
MED-1934-JN,Antibiotics,46,86,89.61,652,Store_C,0
MED-7095-HB,Antipyretics,445,70,61.04,349,Store_A,0
MED-9245-CH,Antiseptics,285,106,39.62,191,Store_C,0
MED-2278-MJ,Antibiotics,64,126,59.69,729,Store_B,0
MED-5506-CJ,Supplements,291,63,181.62,43,Store_D,1
MED-5047-UN,Antiseptics,249,80,56.54,577,Store_D,0
MED-7984-TM,Supplements,32,52,61.02,455,Store_A,0
MED-3178-CJ,Supplements,131,83,119.69,708,Store_B,0
MED-7542-IJ,Antibiotics,299,22,103.11,217,Store_A,1
MED-5501-EO,Antiseptics,142,88,188.05,409,Store_B,0
MED-8299-UK,Antibiotics,358,62,69.93,94,Store_A,1
MED-7051-IN,Antibiotics,137,81,55.66,569,Store_C,0
MED-1831-IX,Supplements,111,146,107.73,680,Store_D,0
MED-9729-XQ,Analgesics,484,100,109.41,349,Store_C,0
MED-3373-LB,Antibiotics,499,11,165.73,344,Store_B,1
MED-3566-TV,Supplements,202,31,15.63,49,Store_D,1
MED-1247-BI,Antibiotics,134,38,15.67,385,Store_B,0
MED-2416-GQ,Analgesics,285,132,143.41,244,Store_D,0
MED-4327-XH,Analgesics,294,44,155.19,307,Store_B,0
MED-2546-EL,Analgesics,134,95,43.46,135,Store_D,0
MED-1535-SR,Antiseptics,5,73,186.65,556,Store_A,0
MED-5574-UW,Antiseptics,12,75,181.3,143,Store_C,0
MED-3112-NG,Antipyretics,143,118,61.32,207,Store_B,0
MED-7821-EQ,Analgesics,158,111,42.76,583,Store_C,0
MED-1525-FF,Antiseptics,449,71,18.99,631,Store_C,0
MED-7276-UT,Antibiotics,279,71,68.77,443,Store_A,0
MED-9152-BK,Antipyretics,132,57,182.26,560,Store_C,0
MED-5086-UB,Analgesics,430,24,144.45,173,Store_A,1
MED-8361-NW,Antiseptics,81,32,125.9,723,Store_B,0
MED-1989-GE,Antipyretics,301,113,42.6,125,Store_B,0
MED-8135-UI,Analgesics,160,106,6.91,359,Store_C,0
MED-0596-KC,Antiseptics,359,127,188.92,299,Store_B,0
MED-5566-YF,Antiseptics,49,146,34.13,479,Store_C,0
MED-9871-GB,Supplements,173,30,186.35,268,Store_B,0
MED-4935-EY,Analgesics,437,55,26.77,133,Store_B,1
MED-7359-GI,Analgesics,132,26,49.79,48,Store_D,1
MED-6418-PG,Antiseptics,140,4,56.19,494,Store_D,1
MED-6855-UY,Antibiotics,146,10,99.2,706,Store_D,0
MED-3202-MJ,Antipyretics,280,36,131.45,139,Store_C,1
MED-5786-UI,Antiseptics,140,5,182.61,76,Store_B,1
MED-3531-KF,Antiseptics,52,92,46.0,537,Store_D,0
MED-7848-AY,Antipyretics,209,126,83.59,105,Store_A,0
MED-2213-TZ,Supplements,308,103,132.55,580,Store_D,0
MED-7574-CP,Analgesics,279,89,189.79,106,Store_A,0
MED-2620-JZ,Analgesics,32,67,102.1,599,Store_A,0
MED-0908-IF,Antibiotics,146,126,5.92,172,Store_D,0
MED-5781-CM,Antibiotics,405,142,143.62,332,Store_D,0
MED-8088-ZQ,Analgesics,213,44,92.12,32,Store_A,1
MED-6916-LT,Antiseptics,88,17,130.05,88,Store_A,1
MED-1362-DQ,Antibiotics,67,50,108.61,318,Store_B,0
MED-4419-BQ,Antipyretics,336,16,174.78,633,Store_B,0
MED-7757-TV,Antibiotics,305,63,85.79,300,Store_D,0
MED-9809-VX,Analgesics,50,65,16.83,278,Store_B,0
MED-4601-BN,Antiseptics,79,53,155.39,342,Store_C,0
MED-5408-DD,Analgesics,154,21,145.62,587,Store_A,0
MED-2160-FB,Analgesics,317,88,176.09,90,Store_A,1
MED-5731-GB,Supplements,120,62,51.94,691,Store_C,0
MED-8750-YG,Antiseptics,214,106,93.85,39,Store_A,1
MED-7249-TL,Antibiotics,223,58,41.42,654,Store_A,0
MED-1984-IY,Antipyretics,61,121,78.48,512,Store_C,0
MED-9769-EI,Supplements,379,77,136.8,672,Store_A,0
MED-7638-BX,Analgesics,45,131,143.28,498,Store_D,0
MED-3565-PI,Antibiotics,17,52,179.37,238,Store_B,0
MED-1702-CT,Antiseptics,197,147,192.12,422,Store_A,0
MED-4975-FS,Supplements,211,45,196.94,446,Store_D,0
MED-3240-WB,Antiseptics,247,129,162.71,385,Store_D,0
MED-8541-AF,Antibiotics,369,109,173.37,431,Store_B,0
MED-4415-LV,Antiseptics,233,64,134.41,297,Store_A,0
MED-4745-IS,Antibiotics,15,65,8.51,335,Store_B,0
MED-8718-RB,Antibiotics,359,117,158.08,43,Store_A,1
MED-5769-NG,Antibiotics,285,73,166.74,646,Store_C,0
MED-0066-AW,Antipyretics,283,10,100.64,463,Store_D,1
MED-7571-UD,Antibiotics,390,15,113.4,375,Store_B,1
MED-3645-CJ,Antibiotics,404,91,60.33,493,Store_B,0
MED-2609-UJ,Supplements,156,112,122.19,101,Store_B,0
MED-4320-PX,Analgesics,287,75,40.67,526,Store_D,0
MED-4824-QD,Antiseptics,27,69,194.73,402,Store_B,0
MED-0733-VL,Supplements,325,69,116.93,375,Store_A,0
MED-9768-ZC,Antiseptics,211,14,99.42,409,Store_C,1
MED-8429-OZ,Supplements,92,12,125.62,44,Store_B,1
MED-8834-XZ,Antibiotics,415,74,185.03,57,Store_A,1
MED-3779-PP,Antibiotics,355,139,120.53,239,Store_C,0
MED-3598-ZN,Antibiotics,74,105,67.7,404,Store_B,0
MED-0104-MD,Antiseptics,339,32,99.78,134,Store_B,1
MED-8018-KW,Analgesics,257,40,146.18,578,Store_C,0
MED-5942-QI,Antipyretics,246,44,42.3,130,Store_D,1
MED-1245-BR,Antiseptics,328,138,7.11,410,Store_D,0
MED-2744-GL,Supplements,321,45,157.93,464,Store_B,0
MED-7981-QO,Analgesics,226,17,18.61,598,Store_B,0
MED-4451-OL,Analgesics,367,72,182.76,613,Store_B,0
MED-3376-EQ,Analgesics,239,58,43.5,298,Store_B,0
MED-1312-XX,Antipyretics,295,22,156.06,209,Store_B,1
MED-6938-YB,Antibiotics,167,16,151.99,539,Store_A,0
MED-6995-GJ,Supplements,357,33,155.14,254,Store_D,1
MED-0474-RQ,Supplements,122,80,165.44,136,Store_B,0
MED-4006-AZ,Antiseptics,77,102,148.73,567,Store_B,0
MED-1065-CA,Antiseptics,129,74,124.15,338,Store_D,0
MED-6459-OM,Antipyretics,202,79,56.17,282,Store_A,0
MED-1000-XL,Antipyretics,80,52,78.78,151,Store_C,0
MED-6070-RW,Analgesics,177,121,93.94,385,Store_B,0
MED-6154-NU,Supplements,277,69,84.86,602,Store_C,0
MED-0488-HO,Supplements,200,75,98.21,352,Store_C,0
MED-3147-BO,Analgesics,93,27,183.33,568,Store_A,0
MED-4183-SS,Analgesics,186,2,39.4,532,Store_D,1
MED-1107-WR,Antibiotics,169,52,95.77,579,Store_B,0
MED-4653-OU,Antipyretics,60,104,106.09,363,Store_A,0
MED-6020-MY,Antibiotics,343,31,100.69,228,Store_C,1
MED-0520-VO,Antiseptics,254,24,57.11,325,Store_B,0
MED-3880-PO,Antibiotics,360,28,115.32,273,Store_C,1
MED-8980-SZ,Antipyretics,51,80,52.72,409,Store_A,0
MED-3149-CT,Analgesics,346,93,194.55,102,Store_B,0
MED-7375-AL,Antiseptics,117,47,71.92,584,Store_D,0
MED-6198-BY,Antibiotics,353,104,13.98,358,Store_C,0
MED-6669-OM,Antiseptics,64,132,140.7,471,Store_A,0
MED-9378-US,Analgesics,28,65,9.38,385,Store_B,0
MED-1680-LU,Antipyretics,169,92,98.62,236,Store_B,0
MED-1656-DV,Antibiotics,380,5,171.41,335,Store_B,1
MED-2215-YG,Antipyretics,78,63,54.54,597,Store_C,0
MED-8523-FU,Analgesics,244,22,91.67,168,Store_C,1
MED-8985-OB,Antibiotics,122,57,150.25,716,Store_C,0
MED-6619-ZZ,Analgesics,466,129,74.22,354,Store_B,0
MED-9172-OK,Antiseptics,292,65,9.57,589,Store_B,0
MED-1982-NC,Analgesics,341,61,153.9,606,Store_C,0
MED-8270-NY,Antibiotics,42,26,15.45,600,Store_D,0
MED-9381-KN,Antibiotics,361,128,165.84,598,Store_A,0
MED-7118-MQ,Antibiotics,435,57,169.28,98,Store_D,1
MED-2210-IP,Antibiotics,453,26,130.34,519,Store_B,0
MED-9570-ZA,Antipyretics,53,148,100.06,442,Store_B,0
MED-8673-SU,Analgesics,333,146,88.91,449,Store_A,0
MED-3683-HI,Antibiotics,53,77,19.04,463,Store_C,0
MED-1073-AW,Antipyretics,61,51,158.91,207,Store_A,0
MED-5464-SY,Analgesics,275,81,56.48,177,Store_B,0
MED-2547-DN,Supplements,196,119,123.33,94,Store_D,0
MED-1716-LG,Antibiotics,218,146,123.5,505,Store_A,0
MED-9432-TF,Antipyretics,31,75,134.01,572,Store_C,0
MED-9854-GN,Antiseptics,306,33,112.97,266,Store_C,0
MED-1085-EH,Supplements,321,47,198.59,109,Store_C,1
MED-3648-MP,Antiseptics,479,53,132.58,700,Store_C,0
MED-6369-KJ,Antiseptics,296,55,73.21,46,Store_A,1
MED-4476-GC,Antipyretics,418,106,125.82,146,Store_C,0
MED-7314-RS,Antipyretics,287,38,130.92,576,Store_D,0
MED-5445-SZ,Supplements,414,122,153.29,151,Store_A,0
MED-7645-IC,Supplements,158,120,175.7,533,Store_D,0
MED-9841-VB,Antibiotics,432,101,81.07,351,Store_A,0
MED-0193-RV,Supplements,449,138,117.93,218,Store_D,0
MED-3952-YF,Antipyretics,6,107,128.49,456,Store_B,0
MED-3828-CV,Analgesics,209,58,56.29,501,Store_C,0
MED-1927-SE,Antiseptics,145,20,138.27,595,Store_D,0
MED-2681-OC,Analgesics,65,88,118.05,271,Store_C,0
MED-4270-YO,Antibiotics,466,81,9.72,413,Store_C,0
MED-9878-NE,Supplements,180,127,119.91,505,Store_A,0
MED-3187-VY,Antipyretics,468,20,30.07,503,Store_B,1
MED-1081-ER,Antipyretics,309,74,17.79,636,Store_D,0
MED-3713-IH,Supplements,239,60,135.57,245,Store_C,0
MED-1228-HK,Antibiotics,149,91,89.59,586,Store_D,0
MED-0547-JF,Antibiotics,25,22,139.14,200,Store_D,0
MED-8378-YK,Antipyretics,117,45,27.66,261,Store_C,0
MED-1193-TM,Supplements,72,29,86.08,80,Store_A,0
MED-9960-WJ,Antiseptics,83,18,148.17,615,Store_C,0
MED-0663-CL,Analgesics,188,24,60.81,320,Store_D,0
MED-9054-DQ,Supplements,190,60,9.49,672,Store_C,0
MED-0344-QC,Supplements,471,30,6.06,129,Store_A,1
MED-1264-KM,Supplements,382,91,19.65,446,Store_B,0
MED-6692-OK,Antipyretics,475,86,153.32,481,Store_A,0
MED-7451-RN,Supplements,175,27,90.24,256,Store_B,0
MED-4892-XR,Antipyretics,493,30,199.79,480,Store_A,0
MED-1498-SV,Antiseptics,65,148,199.28,363,Store_A,0
MED-1383-IW,Antibiotics,383,143,180.78,362,Store_B,0
MED-1160-UO,Antibiotics,400,56,167.44,452,Store_A,0
MED-9681-ML,Antibiotics,289,70,12.48,109,Store_C,1
MED-6724-NU,Antibiotics,116,47,141.27,593,Store_B,0
MED-4803-BT,Analgesics,45,78,92.11,593,Store_B,0
MED-3975-IJ,Antibiotics,416,88,144.71,277,Store_A,0
MED-3658-MB,Antipyretics,65,72,26.32,499,Store_A,0
MED-6272-UC,Supplements,155,31,57.98,637,Store_D,0
MED-7606-HY,Supplements,267,98,170.81,666,Store_D,0
MED-0747-WJ,Antiseptics,136,122,30.31,511,Store_B,0
MED-3646-AL,Analgesics,389,5,54.46,541,Store_B,1
MED-2673-MR,Antibiotics,293,21,48.75,714,Store_C,0
MED-6392-BV,Analgesics,91,83,165.01,529,Store_B,0
MED-1617-IR,Antiseptics,325,74,15.99,144,Store_B,0
MED-9964-MV,Antibiotics,110,17,147.08,416,Store_B,0
MED-6835-OT,Antibiotics,246,142,88.36,653,Store_C,0
MED-2653-RL,Supplements,151,90,48.79,232,Store_A,0
MED-2120-TS,Supplements,171,129,73.44,550,Store_A,0
MED-2783-YW,Antibiotics,485,3,155.5,49,Store_B,1
MED-3813-MA,Antibiotics,494,71,94.5,118,Store_B,1
MED-1884-FC,Antiseptics,354,85,142.27,336,Store_B,0
MED-0516-CQ,Analgesics,444,9,108.49,450,Store_A,1
MED-6799-YX,Antibiotics,485,5,108.07,501,Store_B,1
MED-6056-VZ,Antipyretics,41,72,145.52,410,Store_D,0
MED-3938-BI,Antipyretics,348,73,15.76,195,Store_D,0
MED-5800-TP,Analgesics,23,117,110.75,574,Store_B,0
MED-2721-IO,Antiseptics,479,93,144.31,88,Store_D,1
MED-4477-XT,Antibiotics,279,23,5.25,486,Store_C,0
MED-8580-SC,Antibiotics,432,46,86.4,666,Store_C,0
MED-3590-EU,Antibiotics,5,7,189.08,546,Store_C,0
MED-8950-ER,Analgesics,181,83,177.95,467,Store_A,0
MED-6430-JM,Antipyretics,29,70,64.39,367,Store_B,0
MED-5125-SB,Supplements,99,34,183.32,260,Store_D,0
MED-9109-EQ,Antibiotics,139,79,66.07,397,Store_A,0
MED-4462-UM,Antipyretics,404,53,129.52,617,Store_A,0
MED-1695-ZF,Supplements,68,92,90.42,725,Store_A,0
MED-1355-VU,Antiseptics,173,4,139.67,406,Store_B,1
MED-0024-EE,Analgesics,444,138,90.88,58,Store_C,1
MED-9302-IY,Antipyretics,104,18,107.83,587,Store_C,0
MED-3597-CH,Supplements,146,68,13.55,635,Store_B,0
MED-1263-YS,Supplements,449,55,179.32,582,Store_B,0
MED-8663-QV,Supplements,321,87,139.38,641,Store_A,0
MED-1806-TS,Antibiotics,440,3,156.91,207,Store_A,1
MED-7318-SL,Antipyretics,346,78,163.32,494,Store_D,0
MED-9108-ZE,Antiseptics,377,96,98.01,283,Store_C,0
MED-9891-GS,Supplements,73,82,66.74,291,Store_A,0
MED-2597-TM,Antipyretics,212,67,167.98,322,Store_C,0
MED-0225-VO,Supplements,81,33,114.46,651,Store_D,0
MED-9713-IE,Antipyretics,214,121,104.96,551,Store_C,0
MED-8424-WS,Antibiotics,161,6,19.34,517,Store_C,1
MED-7974-BO,Antipyretics,459,16,99.07,571,Store_C,1
MED-3664-JG,Analgesics,335,61,64.72,478,Store_A,0
MED-1717-NA,Analgesics,224,122,32.6,288,Store_D,0
MED-2348-VJ,Antipyretics,147,116,169.73,193,Store_A,0
MED-2425-SL,Antiseptics,81,6,151.4,632,Store_C,0
MED-7150-MK,Antiseptics,491,84,113.07,507,Store_C,0
MED-6405-QP,Antibiotics,57,78,76.52,345,Store_B,0
MED-1211-LC,Analgesics,116,96,191.06,56,Store_B,0
MED-3065-KH,Analgesics,454,110,129.76,335,Store_D,0
MED-7270-QS,Antipyretics,261,41,26.38,479,Store_D,0
MED-0427-XF,Antipyretics,213,108,162.27,115,Store_D,0
MED-4992-QF,Antipyretics,460,138,162.98,365,Store_C,0
MED-7035-HM,Supplements,473,91,45.69,569,Store_D,0
MED-7352-XM,Antiseptics,489,57,148.51,661,Store_C,0
MED-9229-ZZ,Analgesics,429,26,14.05,218,Store_B,1
MED-0053-PQ,Analgesics,453,77,139.18,284,Store_D,0
MED-9154-OC,Antibiotics,174,62,135.59,374,Store_A,0
MED-9701-NC,Analgesics,74,83,43.31,556,Store_D,0
MED-1547-UX,Supplements,123,44,144.1,598,Store_C,0
MED-5184-UC,Antibiotics,438,33,158.65,528,Store_A,0
MED-8045-YV,Supplements,307,88,103.26,570,Store_B,0
MED-0190-XS,Antibiotics,289,49,185.13,704,Store_C,0
MED-9366-BJ,Analgesics,471,102,161.64,704,Store_A,0
MED-9500-PY,Supplements,142,67,128.33,257,Store_A,0
MED-9278-ES,Antiseptics,320,41,62.26,692,Store_C,0
MED-7897-SI,Supplements,257,22,118.38,410,Store_D,0
MED-5566-QH,Antibiotics,264,4,187.12,99,Store_B,1
MED-4420-QF,Antibiotics,368,145,161.13,454,Store_B,0
MED-3903-GQ,Supplements,179,77,79.34,700,Store_D,0
MED-6981-IH,Antiseptics,290,19,55.11,406,Store_C,1
MED-0307-QL,Antibiotics,375,61,98.83,246,Store_D,0
MED-4688-PR,Supplements,63,125,126.75,474,Store_C,0
MED-5859-SP,Antipyretics,195,19,79.32,708,Store_C,0
MED-7264-LR,Analgesics,58,95,186.27,296,Store_A,0
MED-8058-KV,Antiseptics,125,69,23.54,189,Store_D,0
MED-4609-GG,Analgesics,227,133,11.97,204,Store_A,0
MED-2977-GY,Antipyretics,233,87,139.91,430,Store_B,0
MED-7444-ML,Antibiotics,322,36,90.7,704,Store_C,0
MED-1562-EL,Analgesics,444,112,169.28,285,Store_C,0
MED-1358-XI,Analgesics,395,46,7.66,327,Store_A,0
MED-7743-UH,Antiseptics,300,113,84.54,261,Store_A,0
MED-0296-LE,Antipyretics,111,123,61.53,410,Store_D,0
MED-7624-RB,Antiseptics,189,135,78.06,393,Store_B,0
MED-2943-HA,Analgesics,150,69,74.78,164,Store_B,0
MED-3393-IJ,Antipyretics,139,42,69.11,139,Store_A,0
MED-8918-AD,Analgesics,372,5,80.78,195,Store_B,1
MED-0014-PX,Antipyretics,478,18,104.95,512,Store_C,1
MED-2246-TE,Supplements,423,145,79.84,175,Store_C,0
MED-0507-SZ,Supplements,372,63,34.35,192,Store_D,0
MED-2988-VP,Supplements,39,29,179.82,562,Store_D,0
MED-2775-AH,Antipyretics,494,98,48.12,84,Store_C,1
MED-8109-NL,Supplements,131,94,30.42,438,Store_C,0
MED-3977-YM,Antiseptics,307,39,147.83,556,Store_A,0
MED-1679-YW,Antibiotics,53,97,154.95,567,Store_C,0
MED-4326-WB,Supplements,239,94,85.14,510,Store_C,0
MED-4312-TV,Antiseptics,355,119,20.52,80,Store_A,1
MED-7613-AG,Antiseptics,71,130,25.63,652,Store_D,0
MED-7804-MN,Antibiotics,472,143,147.0,500,Store_A,0
MED-6981-XO,Antiseptics,380,80,56.19,468,Store_C,0
MED-8178-FX,Supplements,33,25,75.89,295,Store_B,0
MED-0190-VB,Antibiotics,429,146,79.37,714,Store_B,0
MED-5090-BR,Antiseptics,498,56,134.38,705,Store_C,0
MED-9054-MF,Analgesics,467,112,16.14,672,Store_B,0
MED-6388-FZ,Analgesics,99,93,199.95,712,Store_B,0
MED-4695-SH,Antiseptics,225,25,30.15,669,Store_A,0
MED-2203-KP,Antiseptics,137,56,58.6,699,Store_A,0
MED-8824-RO,Analgesics,215,38,196.62,144,Store_A,1
MED-4790-ZA,Antipyretics,255,123,105.67,410,Store_A,0
MED-8370-VM,Antibiotics,333,42,147.68,492,Store_B,0
MED-9044-VQ,Supplements,225,92,92.21,573,Store_D,0
MED-5177-BE,Analgesics,273,94,93.39,467,Store_D,0
MED-9363-FW,Supplements,99,42,138.94,690,Store_D,0
MED-9497-PV,Antipyretics,6,132,45.86,225,Store_C,0
MED-3986-UD,Antibiotics,216,107,72.34,302,Store_B,0
MED-0202-VL,Antibiotics,283,49,165.11,543,Store_D,0
MED-7705-NE,Antipyretics,134,79,92.39,682,Store_D,0
MED-0827-GH,Antipyretics,240,129,155.59,572,Store_B,0
MED-4514-QM,Analgesics,496,22,45.21,672,Store_D,0
MED-8385-WD,Antiseptics,462,30,93.61,191,Store_A,1
MED-3277-QA,Antiseptics,65,126,107.27,495,Store_C,0
MED-7251-CJ,Analgesics,253,22,24.3,111,Store_D,1
MED-7524-FU,Analgesics,415,13,15.29,478,Store_D,1
MED-2834-NS,Analgesics,118,27,142.49,537,Store_A,0
MED-3584-EV,Supplements,307,96,11.08,485,Store_D,0
MED-3868-WI,Antipyretics,253,84,39.26,61,Store_C,1
MED-0259-OL,Antiseptics,323,78,155.89,464,Store_B,0
MED-5978-LW,Antiseptics,137,87,112.61,353,Store_D,0
MED-5752-ZT,Antiseptics,130,22,193.3,134,Store_B,1
MED-2516-VU,Antipyretics,267,50,164.95,369,Store_B,0
MED-7772-CK,Analgesics,79,35,144.51,607,Store_A,0
MED-2540-PT,Antibiotics,474,99,147.43,71,Store_A,1
MED-1797-VS,Antibiotics,219,18,156.65,655,Store_D,0
MED-0841-SA,Antibiotics,468,37,133.84,126,Store_C,1
MED-3413-YU,Analgesics,340,69,51.74,106,Store_D,1
MED-7530-ZI,Antiseptics,258,7,31.23,373,Store_A,1
